molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,data_validity_comment,document_year,document_chembl_id,target_chembl_id,potential_duplicate,dataset,molecule_pref_name,pchembl,std_smiles
CHEMBL3409448,O=C(NO)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2c1,IC50,1174.9,nM,=,5.93,CHEMBL3412552,Anti-tuberculosis activity against Mycobacterium tuberculosis H37Rv assessed as inhibition of microbial growth by MABA method,,2015,CHEMBL3407381,CHEMBL360,0,Mtb_whole_cell,,5.93,O=C(NO)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2c1
CHEMBL3577668,CO[C@H]1[C@H](O[C@H]2C[C@](C)(O)Cc3cc4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)O[C@@H](C)[C@H](O)[C@H]1O,IC50,1100.0,nM,=,5.96,CHEMBL3579500,Antimycobacterial activity against Mycobacterium bovis BCG,,2015,CHEMBL3576799,CHEMBL360,0,Mtb_whole_cell,,5.96,CO[C@H]1[C@H](O[C@H]2C[C@](C)(O)Cc3cc4c(c(O)c32)C(=O)c2c(O)cccc2C4=O)O[C@@H](C)[C@H](O)[C@H]1O
CHEMBL1096602,CO[C@H]1[C@H](O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)O[C@@H](C)[C@H](O)[C@H]1O,IC50,1700.0,nM,=,5.77,CHEMBL3579500,Antimycobacterial activity against Mycobacterium bovis BCG,,2015,CHEMBL3576799,CHEMBL360,0,Mtb_whole_cell,ARANCIAMYCIN,5.77,CO[C@H]1[C@H](O[C@@H]2c3c(cc4c(c3O)C(=O)c3c(O)cccc3C4=O)C(=O)[C@@](C)(O)[C@H]2OC)O[C@@H](C)[C@H](O)[C@H]1O
CHEMBL3338938,N=C(N)NCCc1ccc(OCc2ccccc2COc2ccc(CCNC(=N)N)cc2)cc1.O=C(O)C(F)(F)F,IC50,1500.0,nM,=,5.82,CHEMBL3606843,Antimycobacterial activity against Mycobacterium tuberculosis H37Rv after 6 days by MTT assay,,2015,CHEMBL3603838,CHEMBL360,0,Mtb_whole_cell,,5.82,N=C(N)NCCc1ccc(OCc2ccccc2COc2ccc(CCNC(=N)N)cc2)cc1
CHEMBL8,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,IC50,1800.0,nM,=,5.75,CHEMBL3606844,Antimycobacterial activity against isoniazid-resistant Mycobacterium tuberculosis MYC5165 after 6 days by MTT assay,,2015,CHEMBL3603838,CHEMBL360,0,Mtb_whole_cell,CIPROFLOXACIN,5.75,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O
CHEMBL3793410,O=C(c1ccco1)c1c(C(F)(F)F)[n+]([O-])c2cc(Cl)c(N3CCOCC3)cc2[n+]1[O-],IC50,1200.0,nM,=,5.92,CHEMBL3796292,Antimicrobial activity against Mycobacterium tuberculosis H37Rv ATCC 27294 incubated for 7 days by BacTiter-Glo cell viability assay,,2016,CHEMBL3792280,CHEMBL360,0,Mtb_whole_cell,,5.92,O=C(c1ccco1)c1c(C(F)(F)F)[n+]([O-])c2cc(Cl)c(N3CCOCC3)cc2[n+]1[O-]
CHEMBL3753581,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(N3CCCCC3)c(N3CCCCC3)cc2[n+]1[O-],IC50,2200.0,nM,=,5.66,CHEMBL3796292,Antimicrobial activity against Mycobacterium tuberculosis H37Rv ATCC 27294 incubated for 7 days by BacTiter-Glo cell viability assay,,2016,CHEMBL3792280,CHEMBL360,0,Mtb_whole_cell,,5.66,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(N3CCCCC3)c(N3CCCCC3)cc2[n+]1[O-]
CHEMBL3793426,CC(=O)c1c(C(F)(F)F)nc2cc(F)c(N3CCSCC3)cc2[n+]1[O-],IC50,1300.0,nM,=,5.89,CHEMBL3796292,Antimicrobial activity against Mycobacterium tuberculosis H37Rv ATCC 27294 incubated for 7 days by BacTiter-Glo cell viability assay,,2016,CHEMBL3792280,CHEMBL360,0,Mtb_whole_cell,,5.89,CC(=O)c1c(C(F)(F)F)nc2cc(F)c(N3CCSCC3)cc2[n+]1[O-]
CHEMBL44884,CC[C@@H](CO)NCCN[C@@H](CC)CO,IC50,1200.0,nM,=,5.92,CHEMBL3796292,Antimicrobial activity against Mycobacterium tuberculosis H37Rv ATCC 27294 incubated for 7 days by BacTiter-Glo cell viability assay,,2016,CHEMBL3792280,CHEMBL360,0,Mtb_whole_cell,ETHAMBUTOL,5.92,CC[C@@H](CO)NCCN[C@@H](CC)CO
CHEMBL3792754,Cc1c(C(=O)/C=C/c2ccccc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-],IC50,1500.0,nM,=,5.82,CHEMBL3796292,Antimicrobial activity against Mycobacterium tuberculosis H37Rv ATCC 27294 incubated for 7 days by BacTiter-Glo cell viability assay,,2016,CHEMBL3792280,CHEMBL360,0,Mtb_whole_cell,,5.82,Cc1c(C(=O)/C=C/c2ccccc2)[n+]([O-])c2cc(Cl)ccc2[n+]1[O-]
CHEMBL4098808,CN1CC2C(=O)N(c3ccc(Cl)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,IC50,1300.0,nM,=,5.89,CHEMBL4022472,Antimicrobial activity against Mycobacterium tuberculosis H37Rv by Alamar blue assay,,2017,CHEMBL4020795,CHEMBL360,0,Mtb_whole_cell,,5.89,CN1CC2C(=O)N(c3ccc(Cl)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O
CHEMBL4071803,CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,IC50,2170.0,nM,=,5.66,CHEMBL4022472,Antimicrobial activity against Mycobacterium tuberculosis H37Rv by Alamar blue assay,,2017,CHEMBL4020795,CHEMBL360,0,Mtb_whole_cell,,5.66,CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O
CHEMBL4168288,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1,IC50,1280.0,nM,=,5.89,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.89,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1
CHEMBL4176131,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1,IC50,1970.0,nM,=,5.71,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.71,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1
CHEMBL4164850,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C3)N(CCCNC(=N)N)C2)N(CCCNC(=N)N)C1,IC50,2200.0,nM,=,5.66,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.66,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C3)N(CCCNC(=N)N)C2)N(CCCNC(=N)N)C1
CHEMBL4172757,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1,IC50,2240.0,nM,=,5.65,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.65,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1
CHEMBL4164425,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]3C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]4C[C@@H](C(=O)NCCN)N(CCCN)C4)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1,IC50,1420.0,nM,=,5.85,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.85,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]3C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]4C[C@@H](C(=O)NCCN)N(CCCN)C4)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1
CHEMBL4171623,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O,IC50,2510.0,nM,=,5.6,CHEMBL4154576,Antitubercular activity against dormant stage of Mycobacterium tuberculosis H37Ra ATCC 25177 after 12 days by XRMA,,2018,CHEMBL4152250,CHEMBL360,0,Mtb_whole_cell,,5.6,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O
